tshirt,positive_pant,detailed,medium,low,empty,dif
168523004,103532943,"An image of light wash blue denim boyfriend jeans with a relaxed fit, featuring distressed details and cuffed hems",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of cuffed boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
168523004,103532943,"An image of light wash blue denim boyfriend jeans with a relaxed fit, featuring distressed details and cuffed hems",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of cuffed boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
168523004,103532943,"An image of light wash blue denim boyfriend jeans with a relaxed fit, featuring distressed details and cuffed hems",Generate an image of light wash relaxed-fit boyfriend jeans,Generate an image of cuffed boyfriend jeans, ,"A photo of a Jeans, on white background, high quality."
195809598,187040376,"An image of a black faux-leather mini skirt, fitted and high-waisted, featuring a glossy finish and a front lace-up closure with metal eyelets",Generate an image of a fitted faux-leather mini skirt with lace-up detail,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
189957116,176960359,"An image of beige slim-fit linen trousers with a mid-rise waistband, front zip-and-button closure, subtle belt loops, and tapered legs",Generate an image of beige slim-fit linen trousers,Generate an image of trousers, ,"A photo of a Trousers, on white background, high quality."
168373936,176100072,"An image of dark blue denim bell-bottom jeans with a high waist, flared legs, sturdy cotton fabric, and classic five-pocket detailing",Generate an image of high-waisted dark blue bell-bottom jeans,Generate an image of bell-bottom jeans, ,"A photo of a Jeans, on white background, high quality."
97762518,149494468,"An image of light-wash denim high-waisted mom jeans with a relaxed tapered leg, classic five-pocket styling, button fly, belt loops, and subtle whiskering",Generate an image of light-wash high-waisted mom jeans with a relaxed fit,Generate an image of mom jeans, ,"A photo of a Jeans, on white background, high quality."
97762518,149494468,"An image of light-wash denim high-waisted mom jeans with a relaxed tapered leg, classic five-pocket styling, button fly, belt loops, and subtle whiskering",Generate an image of light-wash high-waisted mom jeans with a relaxed fit,Generate an image of mom jeans, ,"A photo of a Jeans, on white background, high quality."
97762518,149494468,"An image of light-wash denim high-waisted mom jeans with a relaxed tapered leg, classic five-pocket styling, button fly, belt loops, and subtle whiskering",Generate an image of light-wash high-waisted mom jeans with a relaxed fit,Generate an image of mom jeans, ,"A photo of a Jeans, on white background, high quality."
97762518,149494468,"An image of light-wash denim high-waisted mom jeans with a relaxed tapered leg, classic five-pocket styling, button fly, belt loops, and subtle whiskering",Generate an image of light-wash high-waisted mom jeans with a relaxed fit,Generate an image of mom jeans, ,"A photo of a Jeans, on white background, high quality."
97762518,149494468,"An image of light-wash denim high-waisted mom jeans with a relaxed tapered leg, classic five-pocket styling, button fly, belt loops, and subtle whiskering",Generate an image of light-wash high-waisted mom jeans with a relaxed fit,Generate an image of mom jeans, ,"A photo of a Jeans, on white background, high quality."
190289134,191314381,"An image of dusty pink high-waisted pleated tapered trousers made from soft woven fabric, featuring front pleats and a tailored tapered leg",Generate an image of dusty pink tapered pleated trousers,Generate an image of pleated trousers, ,"A photo of a Trousers, on white background, high quality."
128070163,129792903,An image of a black high-waisted distressed denim mini skirt with ripped detailing and a raw hem,Generate an image of a black high-waisted denim mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
191505079,190108116,"An image of a black faux leather A-line mini skirt with a button-front closure, fitted waistband, and matching tie belt",Generate an image of a black A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
191505079,190108116,"An image of a black faux leather A-line mini skirt with a button-front closure, fitted waistband, and matching tie belt",Generate an image of a black A-line mini skirt,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
120660088,118160068,"An image of  light blue pleated dress trousers in smooth suiting fabric, featuring a tailored fit with front pressed creases and a clean waistband",Generate an image of light blue tailored dress trousers,Generate an image of dress trousers, ,"A photo of a Trousers, on white background, high quality."
163717220,158983309,"An image of a black tailored mini skirt crafted from smooth suiting fabric, slim fit with a clean waistband, concealed back zipper, and above-the-knee hem",Generate an image of a black tailored mini skirt with a slim fit,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
163717220,158983309,"An image of a black tailored mini skirt crafted from smooth suiting fabric, slim fit with a clean waistband, concealed back zipper, and above-the-knee hem",Generate an image of a black tailored mini skirt with a slim fit,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
163717220,158983309,"An image of a black tailored mini skirt crafted from smooth suiting fabric, slim fit with a clean waistband, concealed back zipper, and above-the-knee hem",Generate an image of a black tailored mini skirt with a slim fit,Generate an image of a mini skirt, ,"A photo of a Skirt, on white background, high quality."
188192442,175464397,"An image of  black high-rise skinny jeans in stretch cotton denim, featuring a snug skinny fit, classic five-pocket styling, and a button-zip fly",Generate an image of black high-rise skinny jeans with a slim fit,Generate an image of skinny jeans, ,"A photo of a Jeans, on white background, high quality."
192209392,196573142,"An image of a black lightweight woven tunic dress featuring intricate floral embroidery, long sleeves, and a relaxed loose fit",Generate an image of a black long-sleeve tunic dress with floral embroidery,Generate an image of a tunic dress, ,"A photo of a Tunic Dress, on white background, high quality."
133866132,173439148,"An image of white denim skinny jeans with a mid-rise waist, classic five-pocket styling, and clean ankle-length hems",Generate an image of white skinny jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
133866132,173439148,"An image of white denim skinny jeans with a mid-rise waist, classic five-pocket styling, and clean ankle-length hems",Generate an image of white skinny jeans,Generate an image of jeans, ,"A photo of a Jeans, on white background, high quality."
